1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
3404.3,3.3529e+05,16803,64704,5.6092e+05,3667.3,1119.4,2.0088e+05,4520.9,36640,2.0378e+05,1113.5,5809,1666.8,1740.5,2.0262e+05,2287.7,17706,2804.4,4.8971e+05,2.0796e+05,4065.4,45210,3.7555e+05,1.8297e+05,2.2225e+05,90.332,1.3898e+05,1103.1,72434,2.3478e+05,2.1575e+05,1.8429e+05,4189.9,40668,8641.8,48450,3603.1,23740,1.598e+05,2408,2.5337e+05,3085.4,5914.6,1.3793e+05,10697,26.944,612.55,2.5259e+05,1579.7,1.9757e+05,1.2545e+05,3106.5,2684,30489,4183.9,1.1143e+05,5842.2,228.22,2.1386e+05,81914,139.74,81305,7383,1.0945e+05,6055.4,18120,72539,81178,1.7946e+05,1824
3537.9,3.6285e+05,34333,96279,6.4141e+05,809.71,1079.9,1.5443e+05,2493.3,43299,1.8332e+05,856.89,1688.1,2452,1539.1,2.0497e+05,1420.4,12662,10229,5.2999e+05,2.8407e+05,3795.3,74397,4.0314e+05,2.1546e+05,2.2988e+05,179.48,1.6893e+05,2739.7,1.1658e+05,2.6132e+05,2.0311e+05,2.3134e+05,8738.6,42031,13196,23304,7736.4,11245,1.9913e+05,3571.3,2.8616e+05,3938.6,5221.6,1.3763e+05,24877,27.465,226.91,3.2739e+05,8189.1,2.1889e+05,1.1129e+05,1535.4,4474.2,29231,2252.6,1.8119e+05,2006.2,437.28,2.0991e+05,97772,92.98,78236,4906.8,1.212e+05,109.47,29840,45734,93255,1.819e+05,2173.6
4144.9,4.3204e+05,40745,1.0619e+05,6.4431e+05,1610.3,3083.5,1.8421e+05,1516.4,40838,2.6843e+05,439.67,1139.6,3467.6,423.05,2.3917e+05,4658.8,16470,8579,5.479e+05,2.555e+05,7058.3,85974,4.2068e+05,2.6631e+05,2.2761e+05,994.33,2.077e+05,1994.8,1.7889e+05,2.6571e+05,3.2029e+05,3.0359e+05,12049,55839,18524,27107,8012.8,3649,1.8876e+05,2054.8,3.4013e+05,13074,7714.4,1.6488e+05,37782,56.115,321.87,3.7702e+05,5081.8,2.065e+05,99267,1827,3650.4,57474,2980,2.0549e+05,1829.8,1790.6,2.2485e+05,1.183e+05,225.45,1.0847e+05,13809,1.1023e+05,1192.4,27100,67111,79926,1.8835e+05,2004.1
4954.1,3.5576e+05,31253,54860,5.7635e+05,470.73,2260,2.0191e+05,1622.2,35654,3.1153e+05,917.24,2559.8,8640.7,4765.9,2.8214e+05,2752.3,3979.4,7645.8,4.7234e+05,2.5492e+05,9102.8,1.1298e+05,4.1418e+05,2.1417e+05,1.8576e+05,473.57,2.1917e+05,1270.7,91593,2.6139e+05,2.5212e+05,2.3703e+05,7747.4,52532,27611,22355,7016.3,7063.5,1.637e+05,899.34,3.2882e+05,27275,5881,1.2187e+05,41665,788.4,1166.8,3.582e+05,15478,2.4032e+05,1.2706e+05,821.28,3537.9,55901,21377,1.5038e+05,7366.4,5075.9,1.9105e+05,88561,51.618,93242,5661.1,1.0898e+05,3546.9,40174,47892,78767,1.6627e+05,90.334
1367,3.9934e+05,18870,19466,5.7765e+05,321.55,3291,1.6537e+05,1572,43893,3.9011e+05,333.14,2926.4,8271,2744.2,3.1289e+05,1136.2,3279.1,7210.9,3.38e+05,2.5464e+05,3640.4,1.3301e+05,3.7909e+05,1.9537e+05,1.9917e+05,3883.8,1.8606e+05,1208.6,1e+05,2.616e+05,2.5105e+05,2.5855e+05,5427.8,68421,20351,20689,4544.2,8065.2,1.3574e+05,2019.4,4.1219e+05,20884,3690.9,1.0921e+05,26447,115.62,634.28,3.2951e+05,8992.7,3.0248e+05,1.0024e+05,4136.1,3989.4,35168,5453.2,1.4408e+05,2915.4,176.93,2.0773e+05,1.0897e+05,25.063,1.1562e+05,2834.2,72435,24.701,40445,39717,1.0851e+05,2.0976e+05,258.19
1138.4,3.7722e+05,15505,35551,7.5204e+05,556.15,809.41,1.6807e+05,5208,27342,4.8262e+05,6815.6,822.68,10455,897.35,2.6162e+05,462.31,1685.4,8380.1,2.5668e+05,2.9801e+05,2622.3,1.4331e+05,4.7317e+05,2.1174e+05,2.6167e+05,905.91,1.9289e+05,12675,95698,2.3989e+05,3.3303e+05,2.5489e+05,8616,87291,8224.4,19605,14325,9971.7,1.3365e+05,499.71,3.5271e+05,46362,1991,1.6291e+05,21189,204.59,34.568,4.0533e+05,807.16,3.0219e+05,1.8778e+05,1907.3,3703.7,27241,1950.9,1.8776e+05,13573,0.854,2.08e+05,1.1605e+05,409.36,97916,3686.7,47593,2628.9,48451,66753,1.3249e+05,2.5768e+05,135.7
5825.1,2.1119e+05,5232.7,12534,6.3591e+05,2300.1,1398.2,98991,1246.1,19199,3.4894e+05,73.057,785.85,10664,1732.9,2.283e+05,4240.2,1162.8,5177.3,1.9858e+05,1.6432e+05,2825.9,68363,3.567e+05,1.7763e+05,1.2322e+05,323.5,1.6529e+05,4282.9,53431,2.2204e+05,2.8012e+05,1.9174e+05,40.328,61836,5575.4,13393,5531.4,19676,1.286e+05,709.91,3.9287e+05,11796,2861.3,1.224e+05,4492.2,150.06,64.587,3.6681e+05,1591.7,1.821e+05,81558,2274.8,1608,6520.6,5485.6,1.3831e+05,1071.7,12.57,3.0862e+05,1.0294e+05,44.363,54328,2701.9,35307,1100.2,8615.5,59761,1.2432e+05,1.8442e+05,341.21
2821.3,2.1564e+05,341.79,5865.4,5.2056e+05,60.249,289,75292,34.889,12119,1.6407e+05,56.115,803.9,22061,155.16,1.0705e+05,1182.6,226.82,2511.6,1.165e+05,1.2802e+05,209.02,86945,2.5714e+05,79819,97653,107.58,1.2413e+05,479.59,1.1372e+05,1.548e+05,3.2369e+05,1.3445e+05,19.11,36074,5113.4,30701,2606.5,1478.3,73630,2974.1,3.2316e+05,13938,2233.6,58621,4118.2,4.117,59.597,2.8265e+05,256.55,1.1762e+05,1.0105e+05,677.2,903.63,8628.7,40585,69615,539.49,0.541,91814,31473,1036.4,36818,708.78,23239,30.566,2630.7,39722,1.3632e+05,2.1359e+05,56.721
736.74,2.3428e+05,22.129,4040,3.0297e+05,137.34,197.65,41969,176.82,31834,1.1989e+05,651.02,595.95,25468,147.06,1.1513e+05,790.16,1010.4,4518.8,81277,1.4303e+05,171.82,27026,1.8566e+05,66262,67899,3438,1.0527e+05,326.89,40102,1.3344e+05,1.3483e+05,73184,44.657,18326,4099.8,52389,422.63,1485.4,19127,171.37,2.3651e+05,3970.4,2343.5,28653,4562.6,18.064,382.95,2.5782e+05,196.16,59451,49036,4354.4,827.4,7464.4,10705,65221,375.59,0.418,51748,41936,4.262,28888,502.68,18381,19.006,796.94,17898,1.5453e+05,1.3234e+05,40.49
387.39,1.694e+05,15.31,2254.2,2.5352e+05,68.051,1650.5,20576,69.357,43440,51107,1084.9,385.64,9944,309.32,50831,223.16,303.56,2451.7,36197,1.054e+05,346.23,34236,99095,33324,33257,138.1,47322,115.87,24190,82094,85316,66042,14.34,20176,2995.5,43907,68.043,592.02,13780,71.534,1.5941e+05,3813.3,1634.1,32948,6542.8,4.478,1519.8,1.476e+05,176.74,31650,41679,611.92,1587.3,3749.4,16950,78727,261.16,0.614,35653,22443,0.938,12515,60.029,15983,3.902,1615.2,7214.5,1.2518e+05,79234,39.364
227.81,1.4687e+05,15.107,3284.3,1.3844e+05,76.694,311.06,24951,69.086,13573,71766,49.66,76.048,4757.5,132.1,51701,102.59,74.236,1775,37786,1.2295e+05,118.45,21183,94160,38289,18367,30.9,39941,73.875,25806,30250,61425,40970,578.3,9040.6,2366.2,3397.9,23.451,564.15,13663,194.07,85375,10770,218.68,24105,1056.1,14.142,3116.3,1.2204e+05,193.42,29863,27707,3793.6,1516.4,2903.3,6968.6,63023,205.41,0.975,35617,14536,0.938,8809.8,1336.6,18803,81.949,443.38,11483,84697,71699,52.102
1720.6,1.5104e+05,26.938,1993.4,1.5432e+05,58.498,199.15,51773,3.67,7623.1,76910,114.29,175.54,3033.7,180.01,57365,109.9,55.986,1387.1,41026,1.5073e+05,179.44,26038,1.562e+05,50341,30915,604.08,27496,44.72,15135,68752,51434,23684,4796.5,6876.3,10434,4833.2,77.723,2993.1,40608,58.025,2.2491e+05,10212,278.77,25388,1148.2,7.282,97.014,1.1084e+05,772.47,44131,26491,2850.2,814.83,9590.5,20272,57249,488.25,1.12,24287,8926.9,2.745,17839,445.44,26733,39.762,2827.6,10011,38979,30446,103.05
1179.7,1.8032e+05,452.09,4191.3,2.8856e+05,267.12,1180.5,1.0743e+05,30.894,11185,1.3192e+05,93.615,515.92,8008.1,811.84,1.1459e+05,964.97,1069.8,26733,85951,1.6953e+05,145.26,51504,1.8823e+05,1.3994e+05,47380,26.037,69360,90.71,82583,2.0657e+05,55808,41489,4788.7,33369,3147.5,21059,1096.9,3329.2,1.5117e+05,2369.1,2.1115e+05,12628,806.56,22078,4497.2,3.033,49.832,2.2155e+05,467.45,77745,77836,360.41,2472.6,16346,20524,64967,1860.1,0.969,76270,25102,1.227,24011,2284.9,45109,174.72,2763.6,13296,32649,37372,51.166
1030.9,2.2028e+05,379.26,9626.2,5.3857e+05,368.32,4585.1,2.2101e+05,186.58,45986,2.0924e+05,779.74,1037.6,10646,532.88,1.5868e+05,7033.8,12255,11391,1.5315e+05,1.6752e+05,299.31,90846,3.8465e+05,1.4834e+05,1.4869e+05,505.02,1.1173e+05,855.48,67226,2.6864e+05,89427,87121,314.99,24965,2895.6,22927,119.92,1777.7,2.4898e+05,1460.9,2.1346e+05,49640,5526.3,59849,6660.2,85.357,322.81,2.7898e+05,3043.2,1.5177e+05,1.3563e+05,3218.4,4414.9,16553,20276,99881,2746.3,459.34,1.3179e+05,59994,2.553,42156,2774,73954,194.67,14190,25686,63900,69207,412.07
3728.8,2.0169e+05,1514.5,13820,5.817e+05,1940.4,3534.3,2.515e+05,61.425,31377,2.2041e+05,469.84,2506.4,12687,628.62,1.7449e+05,5471.7,13795,6003.6,2.5906e+05,1.4561e+05,981.91,80786,3.842e+05,2.1123e+05,2.1395e+05,599.07,1.4154e+05,1452.2,72567,4.1908e+05,2.0265e+05,2.1146e+05,1784.7,33953,8051.2,25178,147.57,2573.8,4.2406e+05,5843.3,2.7457e+05,4814.1,19063,77351,13703,1182.3,408.36,2.6325e+05,1959.5,1.9075e+05,1.0424e+05,5580.3,4032.7,22848,16222,1.0639e+05,1235.3,1259.7,1.1932e+05,61596,289.86,60017,3754.4,79327,195.65,10795,43023,70377,1.0948e+05,2195.8
1553.5,2.7288e+05,10077,59295,7.6634e+05,1301.3,13574,3.3218e+05,472.05,52657,2.5842e+05,416.1,2537.7,8338.2,1473,1.959e+05,2199,12583,7369.8,3.4539e+05,1.5056e+05,707.85,90617,3.9254e+05,1.8886e+05,1.8729e+05,551.26,1.7492e+05,588.67,84240,4.8682e+05,1.8158e+05,2.9762e+05,3475.6,53284,15892,32459,329.03,1939.3,6.9566e+05,1981,2.6512e+05,19264,11398,1.4534e+05,20293,1656.6,482.79,3.0771e+05,7628.2,1.9186e+05,1.3677e+05,11896,5001.1,27496,21057,1.3747e+05,1025.4,650.9,1.7818e+05,78124,899.47,1.0053e+05,18291,1.3272e+05,1018.6,21037,66478,90478,1.2784e+05,8730.7
5210.1,2.5838e+05,15200,92044,7.7969e+05,1831.1,15842,3.9629e+05,492.31,50405,3.1298e+05,625.65,949.34,9327.8,2006.5,2.237e+05,1245,11846,3983.5,5.3197e+05,2.0005e+05,1205.4,1.1518e+05,3.483e+05,2.3446e+05,1.9878e+05,158.52,1.867e+05,773.42,1.1355e+05,6.1501e+05,2.3256e+05,2.9897e+05,2660.5,52816,15135,29836,3469.6,4614.9,7.2494e+05,1956.1,2.8974e+05,2458.9,4846,1.0229e+05,12735,652.41,694.01,3.2645e+05,2148.3,2.0955e+05,1.3417e+05,13039,4689.9,45490,24398,1.3085e+05,1590.7,1939.7,2.1419e+05,81319,604.17,95518,11730,1.3499e+05,11.936,35194,57237,66812,1.6244e+05,6094.1
3467.3,3.1967e+05,5549.8,53666,6.8847e+05,669.47,9094.8,3.7365e+05,411.08,53088,4.4061e+05,591.44,2712.4,8489.8,6041.9,2.2726e+05,2710.3,23318,2671.9,5.145e+05,2.1143e+05,2325.7,1.0293e+05,4.4494e+05,2.5085e+05,1.547e+05,161.19,1.7746e+05,1405.6,1.115e+05,5.92e+05,2.8309e+05,1.8311e+05,3668.1,49591,18233,30354,259.28,10102,5.5827e+05,1982.6,3.4881e+05,6730.7,8822,1.4386e+05,8038.5,1463.7,1392.7,3.3021e+05,2984,2.2604e+05,1.4275e+05,3354.5,1763.9,28766,22903,1.276e+05,2362.4,850.79,1.9995e+05,1.1672e+05,2454,87559,4125.1,1.0563e+05,141.71,41620,47186,86549,1.8321e+05,3418.6
2106,3.5625e+05,5753.4,64354,7.0261e+05,1286.5,5910.7,3.541e+05,3097.1,49906,3.1313e+05,1618.6,1622.4,3692,1690.2,2.4687e+05,10640,19026,6072.7,5.8259e+05,2.2725e+05,828.99,92490,5.1881e+05,1.9659e+05,1.4767e+05,738.54,2.1234e+05,737.54,1.2226e+05,6.1827e+05,2.4425e+05,1.3384e+05,6760,59056,14042,32773,2586.2,15241,5.2774e+05,3788.3,2.8764e+05,1519.3,6164.5,1.0744e+05,8627.2,323.15,1279.5,3.396e+05,3585.1,1.9833e+05,1.3242e+05,3557,4095.2,27262,14214,1.3147e+05,2739.5,1517.6,1.8651e+05,73389,1463.5,1.0939e+05,7314.3,1.2935e+05,982.71,38553,69537,82738,1.4535e+05,6339.3
4730.7,2.6984e+05,5140.5,1.0398e+05,6.365e+05,544.64,4243,3.8417e+05,1498.4,35792,2.901e+05,4113.2,3426.3,4022.1,2304.3,1.9872e+05,4410.8,34614,3560,6.0027e+05,2.1764e+05,7214.8,63012,5.4638e+05,2.1374e+05,1.379e+05,2549,2.2152e+05,1039.1,1.237e+05,5.936e+05,2.417e+05,1.7323e+05,11143,49007,13042,39879,3148.5,6433.5,3.3674e+05,1560.8,2.7429e+05,3246.5,10681,1.0885e+05,13465,1074.4,97.846,3.4302e+05,2444,1.839e+05,1.1291e+05,3074.7,2747.1,29106,10983,1.3092e+05,2993.3,3823.6,2.0634e+05,90419,3988.8,1.0057e+05,7802.6,1.0389e+05,171.91,81503,71201,79826,1.883e+05,10058
4172.4,2.4092e+05,10102,91782,7.6437e+05,701.57,7787.7,3.3814e+05,1133.8,55069,2.8113e+05,351.18,1718.8,7110,1808.1,1.6327e+05,1282.7,29548,4412,5.7746e+05,2.1084e+05,7222.6,76282,4.1302e+05,2.3827e+05,1.8586e+05,997.89,2.0893e+05,820.02,1.5838e+05,6.271e+05,2.4069e+05,1.9516e+05,13260,53675,10413,30822,911.56,7291.8,3.9161e+05,3175.2,2.9421e+05,2713.2,23379,1.1382e+05,13056,634.21,172.01,3.235e+05,6774,1.9951e+05,1.2504e+05,18392,5030.4,34591,12550,1.8987e+05,14967,5524.9,1.7725e+05,98671,412.05,1.0041e+05,4414.5,1.259e+05,1024.4,31170,48860,1.2559e+05,1.8149e+05,4294.3
4631,3.3122e+05,12282,91043,6.5265e+05,904.29,8670.4,3.4921e+05,899.51,55214,2.5781e+05,3067.5,921.85,8849,1027,1.7716e+05,2399.9,17820,7246.4,6.4285e+05,2.1341e+05,6925.5,86100,3.8951e+05,2.0321e+05,1.7668e+05,847.6,2.0267e+05,1350.6,1.7264e+05,5.9699e+05,2.3156e+05,2.4845e+05,5308,55372,13009,28669,1066,3225.4,3.9234e+05,1454.4,2.5373e+05,2211.2,5772.5,1.16e+05,14435,1980.2,257.69,2.778e+05,6299,2.3332e+05,1.1161e+05,5753.4,3435.7,27094,30341,1.2566e+05,7408.8,2891.6,1.8439e+05,98469,297.43,84336,7704.4,1.1642e+05,451.66,51054,51940,99880,1.3841e+05,8706.7
3547.8,2.8829e+05,14495,1.0813e+05,6.7578e+05,407.27,8462.4,2.705e+05,2097.6,38783,2.8022e+05,397.87,1678.3,9801.9,664.8,2.4124e+05,1709.7,19310,7437.6,6.5066e+05,1.7587e+05,3205.3,71987,4.1159e+05,2.1143e+05,1.9483e+05,235.08,1.7161e+05,3319.6,89393,5.7236e+05,2.279e+05,2.7614e+05,9141.4,66113,11267,36689,1091.8,4757.9,3.4197e+05,3738.9,2.5537e+05,4242.6,5536.3,1.3299e+05,15242,129.66,185.72,3.579e+05,2596.1,2.3291e+05,1.2057e+05,1528.9,5237.5,31259,25097,1.4317e+05,4684.4,3189.6,1.4239e+05,88768,500.54,98577,10271,1.171e+05,2234.5,27988,64299,91517,1.5241e+05,4257.2
4432.8,3.3835e+05,10271,86759,7.0583e+05,549.37,6733.6,2.4812e+05,5797.9,58779,2.6778e+05,716.29,3529.2,10642,1157.2,2.2523e+05,3830.1,12609,3592.9,6.3414e+05,2.4196e+05,3376.3,94458,4.5143e+05,2.07e+05,2.3132e+05,858.22,2.11e+05,1079.6,1.1564e+05,3.856e+05,2.9304e+05,2.4959e+05,5816.5,66831,12185,67042,688.07,5452,2.0456e+05,3345.7,3.2742e+05,7124.8,8853.2,1.4836e+05,31758,685.65,1164.7,3.1769e+05,2235.2,2.946e+05,1.0752e+05,2550.9,2455.9,51646,2596.6,1.7103e+05,3664.5,650.13,2.0383e+05,98059,658.11,1.1117e+05,4013.9,90666,4643,79329,78125,94067,2.0382e+05,2279.7
6328.5,3.7443e+05,24413,83727,6.2441e+05,213.28,8416.3,1.8168e+05,2823.9,22570,3.0273e+05,3004.2,2728.1,6072.9,2368.3,2.6522e+05,2814.6,18721,10543,6.7873e+05,2.4342e+05,3621.9,71810,4.7592e+05,2.0658e+05,2.5313e+05,565.09,1.9682e+05,945.2,1.2473e+05,3.2183e+05,2.4448e+05,2.8746e+05,4472.8,50930,14486,37270,2324.9,8589.2,2.121e+05,1435.5,3.9066e+05,12233,11031,1.6353e+05,27390,108.5,1265.4,3.1572e+05,3233.8,2.5871e+05,1.448e+05,2682.5,3233.7,45171,1529.8,1.9793e+05,3783,83.996,1.8103e+05,88806,317.43,91243,7363.7,1.1549e+05,901.18,72026,98568,1.2087e+05,1.5756e+05,5647.5
4722.1,4.1595e+05,29657,85104,6.6177e+05,537.16,2648.6,1.8192e+05,1029.3,54925,2.7153e+05,1352.1,2592.5,7566,3615.5,2.2526e+05,1539,22100,6536.8,7.1853e+05,2.4513e+05,8663.5,1.0086e+05,4.7451e+05,2.2239e+05,2.6305e+05,225.7,1.7334e+05,1050.2,1.3569e+05,2.7919e+05,2.5808e+05,2.7114e+05,8486.7,47934,28007,42772,10006,19655,1.8686e+05,2661.6,3.7431e+05,6189.9,9041.7,1.4102e+05,37098,276.97,745.21,3.9402e+05,4607.2,2.8453e+05,1.3052e+05,3474.6,3632.6,45689,2694,1.9182e+05,3430.8,237.48,1.9246e+05,94758,27.069,1.2184e+05,13711,1.3229e+05,133.02,74173,80912,1.2928e+05,1.7917e+05,2197.7
2670.8,4.1618e+05,35866,97714,6.6694e+05,599.72,614.86,1.6284e+05,2037.9,45765,2.2457e+05,1482.2,1886.2,8950,5515,2.7467e+05,4565.7,14975,9632,7.0428e+05,2.3926e+05,14617,97905,5.4639e+05,2.7581e+05,2.4561e+05,323.24,2.0127e+05,2014.3,1.2097e+05,2.9652e+05,2.6219e+05,2.5647e+05,8803.4,59416,19129,50375,9732.7,6530.4,1.557e+05,1268.4,3.395e+05,10606,12762,1.3697e+05,27060,42.105,2689.5,4.7124e+05,4088.3,2.0965e+05,1.3463e+05,2920.1,2528.3,38331,11558,1.6373e+05,2780.8,267.8,2.4708e+05,1.2187e+05,262.84,1.4726e+05,14419,1.0495e+05,201.76,55038,83187,1.0049e+05,1.7239e+05,2236.5
4722.3,3.7992e+05,17480,60159,6.1547e+05,2425.6,303.36,1.6255e+05,1290.5,47356,2.3446e+05,3278.5,6256.8,8119.1,2594.1,2.3292e+05,2616.6,2166.6,21195,5.3894e+05,3.0792e+05,19745,62135,4.9711e+05,2.3684e+05,2.171e+05,1082.5,1.8358e+05,3918.3,1.1805e+05,3.1196e+05,2.5778e+05,2.6108e+05,15458,54846,18541,43286,1917.4,1989.3,2.1639e+05,807.79,4.5219e+05,13952,6890.3,1.2203e+05,37747,710.44,5610.9,3.7506e+05,3243.9,1.9313e+05,1.3798e+05,2567.2,5164.5,32238,4964.6,1.4621e+05,2958.5,318.05,1.9625e+05,78606,1.01,1.2882e+05,13246,91400,471.89,35761,63509,1.4113e+05,1.7578e+05,5237.4
3395.7,3.4862e+05,22160,26942,5.9259e+05,234.09,2143,2.1652e+05,2949,20901,2.3209e+05,1182.3,40829,13789,1362.2,3.4242e+05,4189.6,1079.8,19424,3.5038e+05,2.9418e+05,11455,1.1297e+05,4.6686e+05,2.1203e+05,2.2138e+05,2814.3,2.1356e+05,3196.1,1.1618e+05,3.0495e+05,2.5631e+05,2.0678e+05,2381.6,46382,18165,22079,2728.4,4006.3,1.959e+05,1106.6,3.4626e+05,9759.5,12533,1.1154e+05,24203,295.29,531.37,3.7486e+05,3071.4,2.1107e+05,1.3522e+05,8823,9602.4,34033,1293.3,1.2455e+05,1178.5,31.925,1.5898e+05,97960,12.084,93233,5181,97749,2708.3,10741,43899,1.1968e+05,2.0272e+05,1745.2
3933.9,4.9536e+05,12847,18340,6.2367e+05,645.48,511.37,2.0806e+05,575.91,54996,2.7869e+05,751.89,3449.7,31584,1012.4,2.8148e+05,722.13,1331.2,11517,3.0425e+05,3.9116e+05,1801.7,94095,4.3516e+05,2.1045e+05,1.8497e+05,141.27,2.12e+05,457.64,1.3208e+05,3.3158e+05,3.0938e+05,2.3339e+05,625.49,65470,10760,21827,1090.3,2016.9,1.7144e+05,903.15,4.2074e+05,12760,4306.9,1.4061e+05,20500,435.76,78.89,4.8265e+05,835.16,2.8628e+05,1.7928e+05,5300.4,4507.4,54255,751.96,1.6307e+05,333.98,44.299,2.3979e+05,1.3869e+05,8.852,78936,4809.5,87691,558.24,38295,30612,1.867e+05,2.4622e+05,1092
3060.9,3.6588e+05,4399.8,14311,6.4757e+05,303.73,973.48,1.8488e+05,141.43,1.0993e+05,3.4469e+05,4961.3,998.42,24180,1041.6,1.769e+05,472.03,5487.7,7073.1,1.6854e+05,2.7218e+05,1141.5,68742,4.2241e+05,2.334e+05,1.5623e+05,38.89,1.3509e+05,2050.8,1.73e+05,2.071e+05,3.8137e+05,1.596e+05,2097,44219,11333,22027,1751.2,4329,1.0274e+05,206.76,3.0825e+05,2438.7,4954.7,1.2205e+05,15135,123.1,79.221,4.7126e+05,162.49,1.4796e+05,1.0941e+05,5752.9,3517.8,32295,5102.2,1.5349e+05,669.86,36.789,1.4724e+05,56894,29.601,70182,3884.9,39046,2205.7,19565,32636,1.3392e+05,2.1844e+05,85.012
4006.8,3.237e+05,1077.1,8360.7,3.4714e+05,72.884,363.15,91320,913.63,1.0586e+05,2.371e+05,203.3,231.36,9219.3,692.46,1.5354e+05,383.84,413.15,3570.9,1.0159e+05,1.9966e+05,1674.1,1.2671e+05,2.6187e+05,94048,1.5595e+05,138.77,1.1413e+05,1069.1,67414,1.3741e+05,2.9938e+05,1.8136e+05,58.599,41298,4156.5,17169,339.65,4118.9,52642,77.084,3.2634e+05,10170,4196.1,39086,2117.1,1519.4,71.939,3.6595e+05,305.42,1.0369e+05,62770,4599.8,766.17,13851,4199.9,80957,437.79,115.14,1.2909e+05,64482,13.295,42686,251.53,37896,383.43,4395.7,18071,99054,1.3085e+05,78.58
757.98,2.8683e+05,12.709,4724.6,2.9004e+05,63.846,213.12,78445,1082.6,83431,1.7396e+05,94.898,1380.7,6319.6,138.3,84583,142.86,45.935,4000.9,97524,1.4921e+05,126.78,1.1918e+05,1.6586e+05,36870,66100,4008.9,83384,737.88,39580,1.1096e+05,2.4793e+05,1.5359e+05,5612.6,27285,2850.4,16706,993.21,538.92,19903,310.72,1.9528e+05,18269,699.84,24630,1428.8,2316.8,11.088,2.2794e+05,181.29,71789,1.2113e+05,3982.9,1002.3,10007,20524,89465,1452.4,2.42,1.1528e+05,76082,7.876,13498,1690.3,11257,35.889,384.16,11186,98823,1.2996e+05,60.9
