1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1907.8,4.4205e+05,10048,63663,7.1114e+05,1302.6,4616.3,3.1269e+05,2602.9,38373,3.4199e+05,378.92,2192.3,4089,751.2,1.8217e+05,4355.2,16133,37646,4.838e+05,1.7695e+05,1532.3,72228,3.8787e+05,2.1643e+05,2.9791e+05,6438.8,1.9636e+05,3735.6,1.2662e+05,6.3442e+05,2.6138e+05,1.474e+05,3076.6,56491,6994.6,21169,6988.2,3032.7,4.5587e+05,2128.3,3.2111e+05,7502.6,10439,1.0719e+05,9347.3,10566,721.35,3.2408e+05,8865,1.5996e+05,1.0172e+05,1932.6,8212,39998,6622.6,1.2656e+05,2364.4,1326.1,2.0144e+05,81024,9224,1.2634e+05,12947,1.6127e+05,147.08,6027.4,56038,90601,1.9329e+05,4937.9
1661.5,3.6234e+05,9239.9,82430,9.2279e+05,4422.6,1113,2.5945e+05,3637.4,52752,3.0757e+05,313.62,348.48,2305.6,255.87,2.0366e+05,3998.6,14442,8867.6,4.7454e+05,2.1871e+05,943.73,1.0384e+05,3.868e+05,1.9937e+05,2.3664e+05,2316.1,1.8217e+05,3710,1.1608e+05,6.3968e+05,2.3032e+05,1.4922e+05,5080,36959,32181,25728,10313,3485.7,3.5125e+05,696.75,3.0789e+05,10931,12048,1.3221e+05,17796,39348,695.49,2.9982e+05,2241.3,1.8144e+05,90783,2133.5,6220.6,23330,10070,1.0265e+05,9656.2,2695.7,2.1176e+05,86287,11027,79171,16204,1.7091e+05,217.46,26735,72706,1.4909e+05,2.1782e+05,7199.6
8079,3.4976e+05,12799,67764,8.811e+05,1685.1,1136.5,2.8047e+05,3233.1,48248,2.7657e+05,1869,702.81,4068.9,287.42,1.8302e+05,2070.1,23396,7976.3,4.3871e+05,2.009e+05,2156.1,56135,4.046e+05,1.6015e+05,2.1889e+05,6560.1,1.6021e+05,1892,1.0362e+05,5.9218e+05,2.1221e+05,1.2525e+05,4630.3,79771,25269,32247,6352.5,21221,2.8972e+05,1339.6,3.3671e+05,7285.4,11470,1.4233e+05,25366,8137,1356.9,3.507e+05,2025.3,1.8636e+05,98129,477.13,3041.6,30091,5523.1,95686,1009.3,1156.8,1.883e+05,67867,3986.8,81903,18004,1.0042e+05,70.602,32849,45846,1.2983e+05,1.6264e+05,4778.8
4392.6,3.053e+05,18692,85567,8.1454e+05,618.88,2479.1,2.8828e+05,2301.3,51093,3.0044e+05,307.11,1200.8,12004,609.73,2.1407e+05,1043.5,12206,27136,4.5778e+05,2.2929e+05,2973.8,75143,3.9239e+05,1.3481e+05,2.4369e+05,5969.7,1.812e+05,2872.1,1.3037e+05,5.8401e+05,2.432e+05,1.7164e+05,4633.9,45797,16113,52313,14723,2545.9,3.0229e+05,785.43,3.3431e+05,10395,11051,1.045e+05,9125.7,9465.6,75.549,3.9186e+05,7435.5,1.9006e+05,98836,3528.6,4377.4,24647,2571.9,1.1413e+05,284.09,165.24,1.7874e+05,95362,1604.5,79604,10906,1.0739e+05,1453,19553,69197,1.2189e+05,1.8284e+05,4672.2
8424.7,4.1882e+05,8720.4,1.0708e+05,5.931e+05,553.43,6348.8,2.721e+05,1399,41913,3.0647e+05,347.96,1999.7,5369.9,895.66,2.0583e+05,5081.4,14760,47803,5.1644e+05,1.9673e+05,1196.5,93832,4.0428e+05,1.9373e+05,2.6733e+05,5253.8,2.3226e+05,3895.4,92877,3.9825e+05,2.7378e+05,2.1518e+05,7542.7,56010,16594,61642,2810,8542.8,1.8619e+05,845.93,3.214e+05,8072.9,12502,1.2795e+05,11944,2664.7,694.7,3.4489e+05,5271.5,2.5514e+05,1.0941e+05,2510.8,2281.8,37887,2767.9,1.2521e+05,8666.4,546.14,2.2242e+05,1.0683e+05,2698,1.1016e+05,13959,1.0411e+05,298.64,27753,63135,95143,1.8286e+05,2060.8
4309.5,4.2246e+05,15695,1.3404e+05,5.8885e+05,1605.5,3722.8,2.4094e+05,2787.3,26934,2.1512e+05,3048.6,11067,14804,1806.3,2.4368e+05,4669,14193,22080,6.6677e+05,2.5471e+05,5241.8,85360,4.2954e+05,2.7435e+05,2.8249e+05,486.88,1.6473e+05,6820.9,89578,2.6312e+05,2.8116e+05,2.0306e+05,5160.8,50943,12378,26734,1899.6,5670.8,1.4218e+05,1721.3,4.1924e+05,14691,6286.9,1.4516e+05,23278,793.87,1589,3.3173e+05,4223.2,2.6258e+05,1.5898e+05,1468.3,3328.6,33966,362.62,1.3822e+05,2831.3,524.12,1.6306e+05,90150,306.2,1.0747e+05,20904,99560,1013.4,11757,53430,87864,1.9944e+05,1612.6
9164.9,4.8946e+05,22830,1.0586e+05,7.1822e+05,770.23,2092.8,2.796e+05,3117.1,49946,1.9796e+05,538.61,6115.5,3396.8,1927.3,2.7498e+05,4836.4,9309.9,13956,5.9166e+05,2.5513e+05,6181.6,99651,4.7218e+05,2.6326e+05,2.5987e+05,1476,1.8839e+05,6057.2,1.2923e+05,3.0125e+05,2.7005e+05,2.1592e+05,9533.5,54207,31924,19250,4984.4,6870.5,1.998e+05,925.82,3.8002e+05,14602,5219.8,1.6474e+05,40768,1358.1,910.55,4.013e+05,50990,2.145e+05,1.8821e+05,4176,2505.8,44827,940.02,1.407e+05,7284.5,7896.4,1.8726e+05,96274,102.11,1.1929e+05,12373,1.3336e+05,67.517,22712,68264,1.0008e+05,1.9107e+05,1069.9
5290,4.77e+05,12519,1.2367e+05,6.6003e+05,313.31,1436.5,2.3009e+05,2316.1,65464,2.1717e+05,283.7,7849,4390.6,4499.8,2.5285e+05,7655.5,5975.3,8183.6,4.9349e+05,3.0791e+05,8538.8,1.1175e+05,4.637e+05,2.1364e+05,2.0188e+05,1154.6,1.7506e+05,6632.8,1.0754e+05,3.6071e+05,2.5551e+05,2.0223e+05,2600,54004,12570,17859,10050,4220.3,2.1433e+05,530.88,3.0903e+05,18799,7069.5,1.2932e+05,34196,3350.2,583.75,4.7127e+05,5035.5,1.9601e+05,1.3791e+05,985.45,6469.3,36199,877.98,1.6322e+05,6844.5,244.43,2.08e+05,98418,66.579,96517,9717.9,1.1126e+05,483.65,35945,88633,1.2844e+05,2.2501e+05,168.5
1460.5,4.3924e+05,16758,65690,6.9103e+05,1023.8,829.57,2.1653e+05,4063.2,57126,2.7724e+05,601.53,3355.8,1439.5,820.12,2.6114e+05,2225.4,4581.8,31801,4.4301e+05,2.6675e+05,3051.3,1.3718e+05,4.3128e+05,1.9965e+05,1.5009e+05,2256.1,1.8188e+05,5012.6,1.1105e+05,2.4643e+05,2.2212e+05,2.3208e+05,803.71,76054,12294,37094,3854,4686.6,1.8498e+05,635.78,3.2157e+05,21203,4621.2,1.2077e+05,19569,2710,5684.5,4.182e+05,4306.2,2.6483e+05,1.6362e+05,3128,7607,36627,1223.7,1.5538e+05,4111.3,161.86,1.9749e+05,90018,1.401,85738,3581.6,1.1106e+05,898.61,20625,58695,1.5397e+05,2.0751e+05,355.41
5527.3,4.4073e+05,14918,21989,6.1366e+05,244.8,949.27,1.9886e+05,1013.4,50014,3.331e+05,1335.4,782.09,6072.8,395.46,2.8175e+05,1487.3,2760.2,46608,2.8868e+05,2.4826e+05,2162.2,1.4206e+05,3.8601e+05,2.3856e+05,1.567e+05,3310.1,1.7693e+05,8738.4,84490,2.5507e+05,2.3313e+05,2.382e+05,2193.3,44337,9090.4,62172,4637.3,8505.1,1.7683e+05,691.45,3.0043e+05,6962.4,2882.9,1.0805e+05,17113,2501.3,79.295,3.7498e+05,1104.2,1.8759e+05,1.3439e+05,2289.9,3152.8,39027,1405,1.6307e+05,4968.8,298.54,1.8537e+05,97900,7.876,84772,5480.9,66421,989.63,15483,31320,1.6555e+05,2.0499e+05,181.35
6740.5,5.2643e+05,11400,9935.1,6.7458e+05,6226.7,872.86,2.0044e+05,289.92,38452,3.9092e+05,482.11,263.19,3874.5,1713.8,2.3092e+05,1070.3,399.11,42136,2.3797e+05,2.619e+05,3899.5,1.8971e+05,4.876e+05,2.6783e+05,2.4511e+05,2282.1,1.3039e+05,3941.7,1.0756e+05,2.3136e+05,2.9691e+05,2.1114e+05,1005.3,66063,18307,30074,4597.2,16489,1.5341e+05,423.32,3.2789e+05,13359,2825.6,83182,10310,466.27,365.79,2.7509e+05,262.43,1.794e+05,1.2152e+05,936.89,946.2,47753,66.207,1.888e+05,1861.4,484.83,2.1547e+05,1.2318e+05,3.787,75384,2445.7,60247,327.59,8035.8,41398,1.9523e+05,2.0643e+05,691.16
983.65,2.9089e+05,2857,10156,6.1451e+05,107.59,1014.1,1.3303e+05,2218.9,20296,3.34e+05,89.157,310.73,3555.6,275.35,1.4514e+05,635.96,157.11,9885.6,2.4333e+05,2.8679e+05,11510,1.7086e+05,3.4258e+05,1.9077e+05,1.8395e+05,5985.4,1.7677e+05,5706.7,74159,2.035e+05,3.1289e+05,1.3074e+05,3910.4,49797,12635,6024.2,3799.2,1338,1.0088e+05,156.28,2.7578e+05,21176,2922,99645,17592,4094.2,66.996,3.4769e+05,166.1,1.0352e+05,1.1942e+05,1479.3,810.26,49257,11496,1.4824e+05,330.93,19.519,2.0096e+05,84572,1.201,77774,6618.4,26553,9601,9701.5,26840,1.9238e+05,2.5008e+05,40.207
892.31,1.8788e+05,571.8,11610,4.0644e+05,128.69,313.85,59134,408.13,25373,2.0678e+05,50.756,171.6,5543.6,269.43,1.6905e+05,1262.5,38.368,4116.3,1.0424e+05,2.3402e+05,3224.2,1.182e+05,2.2065e+05,80668,1.2697e+05,570.33,94936,2959.4,38054,1.2265e+05,1.9035e+05,1.1123e+05,193.27,45041,8276.1,3488.1,5541.2,3893.8,33422,103.54,2.744e+05,3535.2,8349.3,78887,9848,147.54,67.266,3.9773e+05,201.13,69501,43249,465.13,4630.9,26858,33774,53881,625.96,11.824,1.9758e+05,52381,2.252,37641,8965.6,36630,1195,623.11,24228,1.1346e+05,2.3624e+05,56.293
1032.3,94031,48.185,6371.5,3.7414e+05,107.88,1227.2,48175,691.85,9262,62020,52.994,164.99,6108.6,280.06,1.2793e+05,151.15,251.19,15687,98679,1.4098e+05,4525.6,1.2011e+05,2.2686e+05,40045,1.2019e+05,27.39,77987,276.2,36225,61727,1.9108e+05,87666,33.081,29943,1271.3,4478.2,951.53,364.04,22920,616.62,1.6427e+05,40454,30999,55935,1990.3,15.351,50.023,2.7126e+05,135.81,34523,37123,733.97,1166.2,12312,8208.1,34002,769.13,2.109,1.6383e+05,38453,1.01,19391,317.16,22136,196.71,5187.2,9117.9,78484,1.4617e+05,36.992
863.43,1.0268e+05,30.638,2877.4,2.2739e+05,133.75,225.09,31325,56.936,5241.7,52479,48.75,180.1,3894.5,115.22,42509,194.56,45.381,1449.9,57908,94579,93.131,1.2047e+05,1.216e+05,28883,97462,295.66,53679,160.62,41978,73820,1.1276e+05,59269,18.772,26445,3596.4,2570.2,225.43,400.22,37038,625.2,2.1275e+05,24724,22463,59602,1206.4,9.443,153.04,3.0548e+05,134.73,44329,14891,692.44,3269,10383,16853,32451,391.73,1.445,84526,35932,0.938,11546,1205.9,10407,30.429,999.17,11494,86388,78187,35.965
2314.5,58853,18.773,1737.4,1.8239e+05,149.65,253.96,27779,4.68,12585,56142,48.821,182.2,1376.5,243.1,46929,1574.4,100.7,1297.6,26964,1.0256e+05,147.2,1.48e+05,1.063e+05,21535,71553,28.553,68386,187.05,23213,46379,95355,41735,2941.7,8798.7,2998.1,1667.4,253.08,393.37,28787,107.62,1.2758e+05,3106.1,595.14,51907,3864.6,21.273,186.98,2.5578e+05,131.88,15574,46838,306.38,4037.8,9569.9,33433,27123,244.12,0,46280,29128,0.938,11313,1162.1,31915,286.56,720.22,5321.2,67478,60807,61.675
3085.8,1.0963e+05,37.6,1833.4,1.6309e+05,124.31,394.56,83830,9.047,6564.3,66439,68.151,578.93,19540,127.97,78826,122.97,52.338,2776.6,1.1768e+05,74289,402.67,1.564e+05,93783,35173,65861,40.539,56219,1691.3,22360,54609,62144,35407,2692.6,11188,641.08,3906.9,5251.2,1457.2,25358,85.002,1.6568e+05,4616,930.65,38417,2143,8.953,62.582,1.1697e+05,625.2,36932,40069,387.89,4365.3,14815,26197,30232,531.44,0.416,58266,67706,1.01,19080,1121.4,58608,1609,2577.1,13521,21807,28352,40.531
1184.4,2.2726e+05,33.342,4052.8,2.2429e+05,330.75,698.52,1.1771e+05,271.56,18832,1.5065e+05,285.5,1441.6,1798,244.96,1.038e+05,2222.6,105.97,27448,1.2566e+05,77871,241.31,77655,1.6512e+05,1.4236e+05,35732,15.328,66808,9430.2,41329,1.374e+05,56349,70004,126.03,16142,2025.7,25865,26.822,2687.9,1.5285e+05,289.78,1.7044e+05,4078.5,994.89,26823,5706,23.465,105.01,1.4287e+05,1270.2,1.0085e+05,50100,1212.4,1958.4,12337,43372,64650,5769.7,16.838,83963,21275,0.938,42978,1881.4,56023,1306.3,1296,15519,42616,46265,146.08
2566.6,2.094e+05,251.9,14097,4.3787e+05,462.03,1056.9,2.0182e+05,497.05,34079,1.8436e+05,928.51,2341.9,2003.4,1193.2,2.1545e+05,6254.6,1698.7,6729.5,1.3029e+05,1.1665e+05,6222.6,76533,3.1355e+05,1.5353e+05,1.1401e+05,44.906,1.4853e+05,1285.5,70925,3.2554e+05,1.2315e+05,1.0451e+05,4077.8,17451,2844.4,27220,24.42,2402.4,3.4512e+05,1436,1.8898e+05,5797.3,1327.4,50626,8699.7,90.877,632.16,2.5501e+05,791.15,1.0881e+05,1.2458e+05,3456.8,2584.2,24586,27654,67732,1086.6,1211.6,1.4103e+05,51661,28.606,39440,3349.3,60493,234.3,1890.5,17614,55828,71885,563.13
3993.1,2.2746e+05,2039.8,18460,6.4446e+05,654.39,1416,3.7031e+05,1602.1,30262,2.2795e+05,682.58,1816.3,1654.3,546.66,1.8609e+05,4519.1,4372.8,16686,2.0881e+05,1.2977e+05,739.9,78040,3.5207e+05,1.58e+05,1.5155e+05,2824.1,1.354e+05,1106.5,85284,4.4898e+05,2.1755e+05,1.1219e+05,8062.8,26359,7412.1,27372,872.15,3062.3,5.3439e+05,451.6,2.5748e+05,3827.6,1122.7,77688,12198,8857.3,2754.2,3.4217e+05,1965.6,1.2135e+05,93706,3620.2,3212.5,23588,21356,76503,1291,584,1.3778e+05,1.0027e+05,4223.4,65800,8907.1,91103,236.41,5639.1,25657,70815,72987,1743.4
8148.9,2.4357e+05,5407.7,50793,8.3887e+05,782.93,3500.9,3.741e+05,4982.5,48817,2.2348e+05,1291.9,2932.2,4843.6,1764.8,1.6976e+05,4511.1,13230,5444.2,3.3485e+05,1.2866e+05,732.9,96685,3.7195e+05,2.1113e+05,2.5931e+05,4987.2,1.3937e+05,2289.4,71506,5.5953e+05,2.1965e+05,1.6661e+05,203.87,30980,13256,22754,443.87,3509.5,6.3121e+05,2746.4,2.915e+05,5868.4,10838,93520,8627.7,15968,757.65,2.7395e+05,1399.9,1.7795e+05,1.754e+05,4390.9,3772.6,15216,27873,96373,941.48,386.06,1.4009e+05,62206,1263,72109,38873,1.4955e+05,159.9,12638,39529,54454,1.1078e+05,4547.4
12769,2.4306e+05,5771.3,51618,7.7017e+05,2204.8,807.92,3.88e+05,3268.3,71125,2.0253e+05,319.02,2860.8,2890.9,698.57,2.608e+05,1491.9,13753,3732.2,3.4787e+05,1.4655e+05,764.96,1.3252e+05,4.1052e+05,1.7958e+05,2.3935e+05,5009.8,1.8954e+05,2272.7,84109,6.2854e+05,2.6649e+05,1.3784e+05,1000.7,36059,31007,31518,267.18,6344.7,6.0179e+05,170.72,2.9787e+05,10727,13850,1.1461e+05,5578.4,7601.2,39.722,3.2848e+05,1637.1,1.3496e+05,1.0556e+05,2396.5,12026,14880,8017.4,1.0927e+05,697.75,1303.5,1.4022e+05,1.0271e+05,1944.5,84412,5140.3,1.8455e+05,26.911,33979,57051,63593,1.2823e+05,2278.8
4553.9,2.6495e+05,3725,79174,7.0921e+05,1044.8,1064,3.4524e+05,2483.6,62291,3.063e+05,292.31,1704.6,9716.1,1674.6,2.6661e+05,3416.1,12480,18168,4.448e+05,1.9064e+05,2414.7,1.0781e+05,4.0188e+05,1.9289e+05,2.6629e+05,4113.4,1.3084e+05,4855.2,96556,6.3039e+05,2.3578e+05,1.3345e+05,2029,49674,7900.1,23364,648.52,2978.4,4.8985e+05,1402.2,2.9497e+05,590.43,17399,1.0484e+05,19063,7631.8,318.2,3.1219e+05,5180.3,1.8475e+05,1.3371e+05,1782.6,4883.2,20472,4420.3,98712,745.5,2757.6,1.9082e+05,88629,2472.5,93634,8331.7,1.3357e+05,95.144,22926,51879,1.1119e+05,1.6323e+05,3262.8
4437.4,3.5267e+05,5407.6,68625,7.0156e+05,3660.6,2292.2,3.824e+05,3163,81025,3.6333e+05,552.83,1743.8,5813,6304.2,3.1491e+05,1910,18793,27596,5.0646e+05,1.995e+05,4197.8,1.3139e+05,4.472e+05,1.8364e+05,2.0084e+05,5530.2,1.7932e+05,1402,96596,5.404e+05,2.573e+05,1.3404e+05,1371.7,52708,9510.6,27533,391.86,6465.1,4.079e+05,2108.8,3.4162e+05,3183.9,10000,98363,8941.2,10382,209.85,3.5392e+05,844.38,2.4399e+05,2.0148e+05,1277.1,6643.3,27904,658.05,1.66e+05,2531.4,2415.5,1.9294e+05,1.1846e+05,3175.9,1.3609e+05,19277,1.4508e+05,122.84,19175,69946,72846,1.7865e+05,2872.4
4586.5,3.1516e+05,9382.6,82994,7.3722e+05,1435.1,4684.2,3.3335e+05,6026.7,93385,2.9207e+05,534.13,4688.9,1700.8,2836.1,1.8819e+05,3209.7,10182,24264,4.9331e+05,1.8663e+05,1219.3,93667,4.1838e+05,1.8055e+05,1.8479e+05,2182.5,1.4813e+05,5300.7,97415,5.7941e+05,2.8706e+05,1.7648e+05,4338,43298,8360.5,17065,349.19,4863.1,3.7602e+05,1001.8,2.8749e+05,8499,7319.7,1.1915e+05,16016,4808.4,1576.8,3.2063e+05,2296.3,1.801e+05,1.3411e+05,1124.1,3334.8,35484,4928.7,1.312e+05,1819.9,2193.8,1.5037e+05,86996,2304.5,1.0924e+05,4291.5,1.2906e+05,366.84,13869,47538,79403,2.4095e+05,3994.8
3725.5,3.142e+05,17634,73537,7.7284e+05,989.4,1165.9,2.87e+05,7569.4,66275,3.093e+05,161.11,752.8,6214.8,640.76,2.5288e+05,2060,11404,9734.5,6.1308e+05,2.2184e+05,478.75,81910,4.0123e+05,1.7217e+05,1.6419e+05,2447.7,1.6835e+05,2789.6,91043,5.9639e+05,2.4367e+05,2.3465e+05,2092.4,42965,27574,22240,1821.4,2728.7,2.9578e+05,2266.7,2.812e+05,2279.8,6201.8,1.0958e+05,10213,11317,4769.2,3.4779e+05,3338.8,1.5462e+05,93609,679.41,20468,27463,20437,1.1299e+05,1041.4,7728.3,1.7824e+05,96669,1241.4,83535,6591.5,1.323e+05,254.56,7164.7,55740,59724,1.9648e+05,4421.9
2253.2,3.8224e+05,10233,78996,8.0384e+05,1375.9,795.49,2.6324e+05,8108.1,43071,2.3986e+05,140.05,422.59,6124.1,581.49,2.4993e+05,1128.9,13976,9168,3.5316e+05,1.7449e+05,1718.4,99550,4.1833e+05,1.5455e+05,1.8984e+05,1343.1,2.1889e+05,4253.3,1.0951e+05,5.547e+05,2.6697e+05,1.4904e+05,2279.5,51153,35948,25647,2883.9,6437.5,2.7848e+05,25.111,2.7657e+05,5364.6,7695.5,88840,12155,1193.4,3460.3,3.4463e+05,9144.7,1.7187e+05,87993,1903.3,3659,21048,22992,90613,1298.6,3601.7,1.4941e+05,88461,3087.1,77958,13111,1.4501e+05,535.96,19261,59853,1.2092e+05,1.6437e+05,9059.6
2841.3,3.5429e+05,8453.4,73619,7.2248e+05,456.06,1324.8,3.1692e+05,6378.9,63656,2.5357e+05,138.78,25226,5885.5,544.19,2.1089e+05,6602.3,19666,18004,5.1247e+05,1.935e+05,9866.3,77503,4.1033e+05,1.6286e+05,2.0659e+05,3873.8,1.6941e+05,6056.6,1.1287e+05,5.4579e+05,2.2019e+05,2.0231e+05,2882.1,62568,31892,27730,5017.7,3879.5,2.5714e+05,1439,2.7809e+05,3821.6,6575.5,1.1753e+05,18667,14841,329.66,2.7454e+05,2526.7,2.1028e+05,1.0053e+05,488.59,3721.1,30080,5935.1,1.2667e+05,1461.3,1260.6,2.0505e+05,97041,3504.1,86047,6736.8,1.1709e+05,208.6,20817,81827,72927,1.7562e+05,7669.8
6031.8,4.2295e+05,7648.7,74800,6.5683e+05,2996.5,2284.3,3.1327e+05,1678.2,41135,2.9548e+05,404.89,2787.6,2611.1,4283.8,1.9886e+05,5331.5,17559,31097,4.608e+05,2.0011e+05,9727.4,1.0561e+05,4.5889e+05,2.0084e+05,2.1498e+05,1056.1,2.2561e+05,2954.5,96217,3.3184e+05,2.7293e+05,2.2058e+05,5166.7,47888,9306,63204,5019.2,4883.8,1.5503e+05,659.83,3.3881e+05,5704.3,10348,1.0966e+05,19380,2993.7,1632.3,3.634e+05,1942.3,2.4638e+05,1.1462e+05,1716.3,5522.6,53341,2771.5,1.5308e+05,1378.8,1772,2.0683e+05,1.1959e+05,1995.5,1.1461e+05,15820,1.0188e+05,358.62,44017,66980,1.1385e+05,1.693e+05,3543.2
2517.5,5.4888e+05,9063.4,91052,6.3062e+05,4602.7,4231.2,2.6722e+05,2884.8,34587,2.4807e+05,13247,2133.2,6388.2,3030.8,1.9752e+05,5268,6623.8,16693,5.5731e+05,2.3726e+05,1534.2,81574,4.2609e+05,2.0284e+05,2.0747e+05,190.16,1.5336e+05,4392.1,86291,2.469e+05,2.8411e+05,2.3326e+05,2243.8,57167,13674,33195,3365.2,4966.8,2.0459e+05,866.56,3.0716e+05,6115.2,7725.3,1.2511e+05,9563,73.676,1302.3,3.3045e+05,937.09,2.6038e+05,1.7234e+05,312.68,13509,45636,546.49,1.3665e+05,7606.6,1623.9,2.0426e+05,93026,1146.6,33951,18751,1.0238e+05,1137,22531,51427,99158,2.0401e+05,4206.6
4562.8,4.951e+05,18154,93803,6.6088e+05,727.97,3644.3,2.6703e+05,6921.2,55883,2.2436e+05,1582.5,8133.9,3713.5,2461,3.0438e+05,3727.7,9224.8,5761.8,6.1826e+05,2.8207e+05,15421,1.1573e+05,4.5221e+05,2.6966e+05,2.0313e+05,288.75,2.0053e+05,2935.4,1.2173e+05,2.8575e+05,2.8586e+05,2.6493e+05,13621,61211,21229,27404,1762,6532,2.1685e+05,885.67,3.7356e+05,2615.1,11194,1.4115e+05,18900,180.39,658.43,3.9019e+05,3775.4,2.363e+05,2.1543e+05,148.35,4101.1,44147,1560.1,1.8756e+05,3456.6,5152.1,2.3768e+05,1.0884e+05,71.326,74657,12873,1.2207e+05,387.69,56186,49282,1.1431e+05,2.1584e+05,1849.7
6395.6,4.9484e+05,26765,1.0165e+05,6.8399e+05,610.8,805.66,3.0106e+05,3416.8,51040,2.7691e+05,832,29526,7900.9,2438.2,2.8282e+05,4109.8,15281,8947.4,5.4711e+05,2.7002e+05,8185.9,1.294e+05,5.1621e+05,3.0075e+05,1.9503e+05,92.989,2.0654e+05,2075.8,1.1938e+05,3.5646e+05,3.397e+05,2.4753e+05,8770.2,73900,17133,15927,3272.4,3478.8,1.9395e+05,1972.6,2.8326e+05,19712,11454,1.1377e+05,28090,380.52,3652.4,4.127e+05,1347.3,2.549e+05,2.2561e+05,1975.3,2344.1,37522,1089.2,1.7052e+05,2662.9,5622.3,2.4015e+05,1.0838e+05,1537.7,1.1015e+05,7737.7,1.6854e+05,1259.2,29616,59372,99024,2.4842e+05,1740.9
2502.3,5.9772e+05,15208,75919,6.3999e+05,305.81,7768.7,2.3004e+05,1167.3,38978,2.9288e+05,1553.2,2558,3381.7,741.3,2.376e+05,1723.1,6927.2,39971,4.6012e+05,3.4631e+05,4464.6,1.2644e+05,4.6041e+05,2.1986e+05,1.9563e+05,333.73,2.4106e+05,4557.1,1.3029e+05,2.8528e+05,2.5723e+05,2.4405e+05,6702.3,57701,5123.3,21867,6061.1,5581.5,1.7239e+05,2724.9,3.1919e+05,30026,4716.5,1.0438e+05,15369,127.95,1085.4,4.2474e+05,2307.2,2.0391e+05,1.3416e+05,1661.7,7829.1,51762,1035.3,2.2357e+05,4164.6,2025.4,2.1107e+05,87194,109.46,1.1967e+05,10523,1.0477e+05,1467.3,30473,43178,1.6884e+05,1.6992e+05,1508.1
2862,4.8821e+05,11338,36317,6.0176e+05,540.31,8560.3,2.2925e+05,1515.7,32190,3.5596e+05,323.48,868.71,2594.6,841.02,2.7259e+05,2176.4,1564.6,31599,3.2972e+05,3.548e+05,1364.1,1.3012e+05,4.3181e+05,2.3876e+05,1.4656e+05,2663.5,1.8197e+05,4006.6,1.1184e+05,2.1458e+05,2.466e+05,2.8796e+05,2058.5,61156,15511,18473,10106,9510.4,1.7862e+05,311.41,3.6136e+05,8135.4,6069.7,1.028e+05,19944,520.82,425.77,4.0382e+05,924.23,1.9651e+05,1.7396e+05,3487.7,3653.9,35753,495.99,2.4023e+05,2282.7,114.96,1.8585e+05,65787,9.987,1.0075e+05,7879.7,1.0961e+05,686.16,22553,35332,1.1507e+05,1.737e+05,136.19
8987.1,4.5838e+05,26292,20802,6.8735e+05,183.37,533.6,1.7001e+05,510.07,19527,3.8677e+05,146.07,361.16,6617,1736.3,2.4515e+05,2444.8,975.96,44105,2.1338e+05,2.5296e+05,1031.9,1.5337e+05,4.5995e+05,2.3836e+05,1.7151e+05,324.37,1.82e+05,2228,83922,2.5654e+05,2.9138e+05,2.5941e+05,2746.5,58889,19156,15157,9422.2,8051.9,1.6129e+05,107.83,3.2738e+05,22938,3310.5,1.003e+05,21837,5108.8,51.881,4.2166e+05,948.72,2.1715e+05,2.7987e+05,1396.5,4629.8,53428,6142.7,1.9421e+05,587.11,3.625,2.471e+05,99873,6.286,1.2429e+05,2441.7,77904,14959,6810.8,40337,1.0637e+05,2.2459e+05,73.928
